x,y,vx,vy,paddle.y
882,512,-2,-2,512
880,510,-2,-2,510
878,508,-2,-2,508
876,506,-2,-2,506
874,504,-2,-2,504
872,502,-2,-2,502
870,500,-2,-2,500
868,498,-2,-2,498
866,496,-2,-2,496
864,494,-2,-2,494
862,492,-2,-2,492
860,490,-2,-2,490
858,488,-2,-2,488
856,486,-2,-2,486
854,484,-2,-2,484
852,482,-2,-2,482
850,480,-2,-2,480
848,478,-2,-2,478
846,476,-2,-2,476
844,474,-2,-2,474
842,472,-2,-2,472
840,470,-2,-2,470
838,468,-2,-2,468
836,466,-2,-2,466
834,464,-2,-2,464
832,462,-2,-2,462
830,460,-2,-2,460
828,458,-2,-2,458
826,456,-2,-2,456
824,454,-2,-2,454
822,452,-2,-2,452
820,450,-2,-2,450
818,448,-2,-2,448
816,446,-2,-2,446
814,444,-2,-2,444
812,442,-2,-2,442
810,440,-2,-2,440
808,438,-2,-2,438
806,436,-2,-2,436
804,434,-2,-2,434
802,432,-2,-2,432
800,430,-2,-2,430
798,428,-2,-2,428
796,426,-2,-2,426
794,424,-2,-2,424
792,422,-2,-2,422
790,420,-2,-2,420
788,418,-2,-2,418
786,416,-2,-2,416
784,414,-2,-2,414
782,412,-2,-2,412
780,410,-2,-2,410
778,408,-2,-2,408
776,406,-2,-2,406
774,404,-2,-2,404
772,402,-2,-2,402
770,400,-2,-2,400
768,398,-2,-2,398
766,396,-2,-2,396
764,394,-2,-2,394
762,392,-2,-2,392
760,390,-2,-2,390
758,388,-2,-2,388
756,386,-2,-2,386
754,384,-2,-2,384
752,382,-2,-2,382
750,380,-2,-2,380
748,378,-2,-2,378
746,376,-2,-2,376
744,374,-2,-2,374
742,372,-2,-2,372
740,370,-2,-2,370
738,368,-2,-2,368
736,366,-2,-2,366
734,364,-2,-2,364
732,362,-2,-2,362
730,360,-2,-2,360
728,358,-2,-2,358
726,356,-2,-2,356
724,354,-2,-2,354
722,352,-2,-2,352
720,350,-2,-2,350
718,348,-2,-2,348
716,346,-2,-2,346
714,344,-2,-2,344
712,342,-2,-2,342
710,340,-2,-2,340
708,338,-2,-2,338
706,336,-2,-2,336
704,334,-2,-2,334
702,332,-2,-2,332
700,330,-2,-2,330
698,328,-2,-2,328
696,326,-2,-2,326
694,324,-2,-2,324
692,322,-2,-2,322
690,320,-2,-2,320
688,318,-2,-2,318
686,316,-2,-2,316
684,314,-2,-2,314
682,312,-2,-2,312
680,310,-2,-2,310
678,308,-2,-2,308
676,306,-2,-2,306
674,304,-2,-2,304
672,302,-2,-2,302
670,300,-2,-2,300
668,298,-2,-2,298
666,296,-2,-2,296
664,294,-2,-2,294
662,292,-2,-2,292
660,290,-2,-2,290
658,288,-2,-2,288
656,286,-2,-2,286
654,284,-2,-2,284
652,282,-2,-2,282
650,280,-2,-2,280
648,278,-2,-2,278
646,276,-2,-2,276
644,274,-2,-2,274
642,272,-2,-2,272
640,270,-2,-2,270
638,268,-2,-2,268
636,266,-2,-2,266
634,264,-2,-2,264
632,262,-2,-2,262
630,260,-2,-2,260
628,258,-2,-2,258
626,256,-2,-2,256
624,254,-2,-2,254
622,252,-2,-2,252
620,250,-2,-2,250
618,248,-2,-2,248
616,246,-2,-2,246
614,244,-2,-2,244
612,242,-2,-2,242
610,240,-2,-2,240
608,238,-2,-2,238
606,236,-2,-2,236
604,234,-2,-2,234
602,232,-2,-2,232
600,230,-2,-2,230
598,228,-2,-2,228
596,226,-2,-2,226
594,224,-2,-2,224
592,222,-2,-2,222
590,220,-2,-2,220
588,218,-2,-2,218
586,216,-2,-2,216
584,214,-2,-2,214
582,212,-2,-2,212
580,210,-2,-2,210
578,208,-2,-2,208
576,206,-2,-2,206
574,204,-2,-2,204
572,202,-2,-2,202
570,200,-2,-2,200
568,198,-2,-2,198
566,196,-2,-2,196
564,194,-2,-2,194
562,192,-2,-2,192
560,190,-2,-2,190
558,188,-2,-2,188
556,186,-2,-2,186
554,184,-2,-2,184
552,182,-2,-2,182
550,180,-2,-2,180
548,178,-2,-2,178
546,176,-2,-2,176
544,174,-2,-2,174
542,172,-2,-2,172
540,170,-2,-2,170
538,168,-2,-2,168
536,166,-2,-2,166
534,164,-2,-2,164
532,162,-2,-2,162
530,160,-2,-2,160
528,158,-2,-2,158
526,156,-2,-2,156
524,154,-2,-2,154
522,152,-2,-2,152
520,150,-2,-2,150
518,148,-2,-2,148
516,146,-2,-2,146
514,144,-2,-2,144
512,142,-2,-2,142
510,140,-2,-2,140
508,138,-2,-2,138
506,136,-2,-2,136
504,134,-2,-2,134
502,132,-2,-2,132
500,130,-2,-2,130
498,128,-2,-2,128
496,126,-2,-2,126
494,124,-2,-2,124
492,122,-2,-2,122
490,120,-2,-2,120
488,118,-2,-2,118
486,116,-2,-2,116
484,114,-2,-2,114
482,112,-2,-2,112
480,110,-2,-2,110
478,108,-2,-2,108
476,106,-2,-2,106
474,104,-2,-2,104
472,102,-2,-2,102
470,100,-2,-2,100
468,98,-2,-2,98
466,96,-2,-2,96
464,94,-2,-2,94
462,92,-2,-2,92
460,90,-2,-2,90
458,88,-2,-2,88
456,86,-2,-2,86
454,84,-2,-2,84
452,82,-2,-2,82
450,80,-2,-2,80
448,78,-2,-2,78
446,76,-2,-2,76
444,74,-2,-2,74
442,72,-2,-2,72
440,70,-2,-2,70
438,68,-2,-2,70
436,66,-2,-2,70
434,64,-2,-2,70
432,62,-2,-2,70
430,60,-2,-2,70
428,58,-2,-2,70
426,56,-2,-2,70
424,54,-2,-2,70
422,52,-2,-2,70
420,50,-2,-2,70
418,48,-2,-2,70
416,46,-2,-2,70
414,44,-2,-2,70
412,42,-2,-2,70
410,40,-2,-2,70
408,38,-2,-2,70
406,36,-2,-2,70
404,34,-2,-2,70
402,32,-2,-2,70
400,30,-2,-2,70
400,30,-2,2,70
398,32,-2,2,70
396,34,-2,2,70
394,36,-2,2,70
392,38,-2,2,70
390,40,-2,2,70
388,42,-2,2,70
386,44,-2,2,70
384,46,-2,2,70
382,48,-2,2,70
380,50,-2,2,70
378,52,-2,2,70
376,54,-2,2,70
374,56,-2,2,70
372,58,-2,2,70
370,60,-2,2,70
368,62,-2,2,70
366,64,-2,2,70
364,66,-2,2,70
362,68,-2,2,70
360,70,-2,2,70
358,72,-2,2,72
356,74,-2,2,74
354,76,-2,2,76
352,78,-2,2,78
350,80,-2,2,80
348,82,-2,2,82
346,84,-2,2,84
344,86,-2,2,86
342,88,-2,2,88
340,90,-2,2,90
338,92,-2,2,92
336,94,-2,2,94
334,96,-2,2,96
332,98,-2,2,98
330,100,-2,2,100
328,102,-2,2,102
326,104,-2,2,104
324,106,-2,2,106
322,108,-2,2,108
320,110,-2,2,110
318,112,-2,2,112
316,114,-2,2,114
314,116,-2,2,116
312,118,-2,2,118
310,120,-2,2,120
308,122,-2,2,122
306,124,-2,2,124
304,126,-2,2,126
302,128,-2,2,128
300,130,-2,2,130
298,132,-2,2,132
296,134,-2,2,134
294,136,-2,2,136
292,138,-2,2,138
290,140,-2,2,140
288,142,-2,2,142
286,144,-2,2,144
284,146,-2,2,146
282,148,-2,2,148
280,150,-2,2,150
278,152,-2,2,152
276,154,-2,2,154
274,156,-2,2,156
272,158,-2,2,158
270,160,-2,2,160
268,162,-2,2,162
266,164,-2,2,164
264,166,-2,2,166
262,168,-2,2,168
260,170,-2,2,170
258,172,-2,2,172
256,174,-2,2,174
254,176,-2,2,176
252,178,-2,2,178
250,180,-2,2,180
248,182,-2,2,182
246,184,-2,2,184
244,186,-2,2,186
242,188,-2,2,188
240,190,-2,2,190
238,192,-2,2,192
236,194,-2,2,194
234,196,-2,2,196
232,198,-2,2,198
230,200,-2,2,200
228,202,-2,2,202
226,204,-2,2,204
224,206,-2,2,206
222,208,-2,2,208
220,210,-2,2,210
218,212,-2,2,212
216,214,-2,2,214
214,216,-2,2,216
212,218,-2,2,218
210,220,-2,2,220
208,222,-2,2,222
206,224,-2,2,224
204,226,-2,2,226
202,228,-2,2,228
200,230,-2,2,230
198,232,-2,2,232
196,234,-2,2,234
194,236,-2,2,236
192,238,-2,2,238
190,240,-2,2,240
188,242,-2,2,242
186,244,-2,2,244
184,246,-2,2,246
182,248,-2,2,248
180,250,-2,2,250
178,252,-2,2,252
176,254,-2,2,254
174,256,-2,2,256
172,258,-2,2,258
170,260,-2,2,260
168,262,-2,2,262
166,264,-2,2,264
164,266,-2,2,266
162,268,-2,2,268
160,270,-2,2,270
158,272,-2,2,272
156,274,-2,2,274
154,276,-2,2,276
152,278,-2,2,278
150,280,-2,2,280
148,282,-2,2,282
146,284,-2,2,284
144,286,-2,2,286
142,288,-2,2,288
140,290,-2,2,290
138,292,-2,2,292
136,294,-2,2,294
134,296,-2,2,296
132,298,-2,2,298
130,300,-2,2,300
128,302,-2,2,302
126,304,-2,2,304
124,306,-2,2,306
122,308,-2,2,308
120,310,-2,2,310
118,312,-2,2,312
116,314,-2,2,314
114,316,-2,2,316
112,318,-2,2,318
110,320,-2,2,320
108,322,-2,2,322
106,324,-2,2,324
104,326,-2,2,326
102,328,-2,2,328
100,330,-2,2,330
98,332,-2,2,332
96,334,-2,2,334
94,336,-2,2,336
92,338,-2,2,338
90,340,-2,2,340
88,342,-2,2,342
86,344,-2,2,344
84,346,-2,2,346
82,348,-2,2,348
80,350,-2,2,350
78,352,-2,2,352
76,354,-2,2,354
74,356,-2,2,356
72,358,-2,2,358
70,360,-2,2,360
68,362,-2,2,362
66,364,-2,2,364
64,366,-2,2,366
62,368,-2,2,368
60,370,-2,2,370
58,372,-2,2,372
56,374,-2,2,374
54,376,-2,2,376
52,378,-2,2,378
50,380,-2,2,380
48,382,-2,2,382
46,384,-2,2,384
44,386,-2,2,386
42,388,-2,2,388
40,390,-2,2,390
38,392,-2,2,392
36,394,-2,2,394
34,396,-2,2,396
32,398,-2,2,398
30,400,-2,2,400
30,400,2,2,400
32,402,2,2,402
34,404,2,2,404
36,406,2,2,406
38,408,2,2,408
40,410,2,2,410
42,412,2,2,412
44,414,2,2,414
46,416,2,2,416
48,418,2,2,418
50,420,2,2,420
52,422,2,2,422
54,424,2,2,424
56,426,2,2,426
58,428,2,2,428
60,430,2,2,430
62,432,2,2,432
64,434,2,2,434
66,436,2,2,436
68,438,2,2,438
70,440,2,2,440
72,442,2,2,442
74,444,2,2,444
76,446,2,2,446
78,448,2,2,448
80,450,2,2,450
82,452,2,2,452
84,454,2,2,454
86,456,2,2,456
88,458,2,2,458
90,460,2,2,460
92,462,2,2,462
94,464,2,2,464
96,466,2,2,466
98,468,2,2,468
100,470,2,2,470
102,472,2,2,472
104,474,2,2,474
106,476,2,2,476
108,478,2,2,478
110,480,2,2,480
112,482,2,2,482
114,484,2,2,484
116,486,2,2,486
118,488,2,2,488
120,490,2,2,490
122,492,2,2,492
124,494,2,2,494
126,496,2,2,496
128,498,2,2,498
130,500,2,2,500
132,502,2,2,502
134,504,2,2,504
136,506,2,2,506
138,508,2,2,508
140,510,2,2,510
142,512,2,2,512
144,514,2,2,514
146,516,2,2,516
148,518,2,2,518
150,520,2,2,520
152,522,2,2,522
154,524,2,2,524
156,526,2,2,526
158,528,2,2,528
160,530,2,2,530
162,532,2,2,530
164,534,2,2,530
166,536,2,2,530
168,538,2,2,530
170,540,2,2,530
172,542,2,2,530
174,544,2,2,530
176,546,2,2,530
178,548,2,2,530
180,550,2,2,530
182,552,2,2,530
184,554,2,2,530
186,556,2,2,530
188,558,2,2,530
190,560,2,2,530
192,562,2,2,530
194,564,2,2,530
196,566,2,2,530
198,568,2,2,530
200,570,2,2,530
200,570,2,-2,530
202,568,2,-2,530
204,566,2,-2,530
206,564,2,-2,530
208,562,2,-2,530
210,560,2,-2,530
212,558,2,-2,530
214,556,2,-2,530
216,554,2,-2,530
218,552,2,-2,530
220,550,2,-2,530
222,548,2,-2,530
224,546,2,-2,530
226,544,2,-2,530
228,542,2,-2,530
230,540,2,-2,530
232,538,2,-2,530
234,536,2,-2,530
236,534,2,-2,530
238,532,2,-2,530
240,530,2,-2,530
242,528,2,-2,528
244,526,2,-2,526
246,524,2,-2,524
248,522,2,-2,522
250,520,2,-2,520
252,518,2,-2,518
254,516,2,-2,516
256,514,2,-2,514
258,512,2,-2,512
260,510,2,-2,510
262,508,2,-2,508
264,506,2,-2,506
266,504,2,-2,504
268,502,2,-2,502
270,500,2,-2,500
272,498,2,-2,498
274,496,2,-2,496
276,494,2,-2,494
278,492,2,-2,492
280,490,2,-2,490
282,488,2,-2,488
284,486,2,-2,486
286,484,2,-2,484
288,482,2,-2,482
290,480,2,-2,480
292,478,2,-2,478
294,476,2,-2,476
296,474,2,-2,474
298,472,2,-2,472
300,470,2,-2,470
302,468,2,-2,468
304,466,2,-2,466
306,464,2,-2,464
308,462,2,-2,462
310,460,2,-2,460
312,458,2,-2,458
314,456,2,-2,456
316,454,2,-2,454
318,452,2,-2,452
320,450,2,-2,450
322,448,2,-2,448
324,446,2,-2,446
326,444,2,-2,444
328,442,2,-2,442
330,440,2,-2,440
332,438,2,-2,438
334,436,2,-2,436
336,434,2,-2,434
338,432,2,-2,432
340,430,2,-2,430
342,428,2,-2,428
344,426,2,-2,426
346,424,2,-2,424
348,422,2,-2,422
350,420,2,-2,420
352,418,2,-2,418
354,416,2,-2,416
356,414,2,-2,414
358,412,2,-2,412
360,410,2,-2,410
362,408,2,-2,408
364,406,2,-2,406
366,404,2,-2,404
368,402,2,-2,402
370,400,2,-2,400
372,398,2,-2,398
374,396,2,-2,396
376,394,2,-2,394
378,392,2,-2,392
380,390,2,-2,390
382,388,2,-2,388
384,386,2,-2,386
386,384,2,-2,384
388,382,2,-2,382
390,380,2,-2,380
392,378,2,-2,378
394,376,2,-2,376
396,374,2,-2,374
398,372,2,-2,372
400,370,2,-2,370
402,368,2,-2,368
404,366,2,-2,366
406,364,2,-2,364
408,362,2,-2,362
410,360,2,-2,360
412,358,2,-2,358
414,356,2,-2,356
416,354,2,-2,354
418,352,2,-2,352
420,350,2,-2,350
422,348,2,-2,348
424,346,2,-2,346
426,344,2,-2,344
428,342,2,-2,342
430,340,2,-2,340
432,338,2,-2,338
434,336,2,-2,336
436,334,2,-2,334
438,332,2,-2,332
440,330,2,-2,330
442,328,2,-2,328
444,326,2,-2,326
446,324,2,-2,324
448,322,2,-2,322
450,320,2,-2,320
452,318,2,-2,318
454,316,2,-2,316
456,314,2,-2,314
458,312,2,-2,312
460,310,2,-2,310
462,308,2,-2,308
464,306,2,-2,306
466,304,2,-2,304
468,302,2,-2,302
470,300,2,-2,300
472,298,2,-2,298
474,296,2,-2,296
476,294,2,-2,294
478,292,2,-2,292
480,290,2,-2,290
482,288,2,-2,288
484,286,2,-2,286
486,284,2,-2,284
488,282,2,-2,282
490,280,2,-2,280
492,278,2,-2,278
494,276,2,-2,276
496,274,2,-2,274
498,272,2,-2,272
500,270,2,-2,270
502,268,2,-2,268
504,266,2,-2,266
506,264,2,-2,264
508,262,2,-2,262
510,260,2,-2,260
512,258,2,-2,258
514,256,2,-2,256
516,254,2,-2,254
518,252,2,-2,252
520,250,2,-2,250
522,248,2,-2,248
524,246,2,-2,246
526,244,2,-2,244
528,242,2,-2,242
530,240,2,-2,240
532,238,2,-2,238
534,236,2,-2,236
536,234,2,-2,234
538,232,2,-2,232
540,230,2,-2,230
542,228,2,-2,228
544,226,2,-2,226
546,224,2,-2,224
548,222,2,-2,222
550,220,2,-2,220
552,218,2,-2,218
554,216,2,-2,216
556,214,2,-2,214
558,212,2,-2,212
560,210,2,-2,210
562,208,2,-2,208
564,206,2,-2,206
566,204,2,-2,204
568,202,2,-2,202
570,200,2,-2,200
572,198,2,-2,198
574,196,2,-2,196
576,194,2,-2,194
578,192,2,-2,192
580,190,2,-2,190
582,188,2,-2,188
584,186,2,-2,186
586,184,2,-2,184
588,182,2,-2,182
590,180,2,-2,180
592,178,2,-2,178
594,176,2,-2,176
596,174,2,-2,174
598,172,2,-2,172
600,170,2,-2,170
602,168,2,-2,168
604,166,2,-2,166
606,164,2,-2,164
608,162,2,-2,162
610,160,2,-2,160
612,158,2,-2,158
614,156,2,-2,156
616,154,2,-2,154
618,152,2,-2,152
620,150,2,-2,150
622,148,2,-2,148
624,146,2,-2,146
626,144,2,-2,144
628,142,2,-2,142
630,140,2,-2,140
632,138,2,-2,138
634,136,2,-2,136
636,134,2,-2,134
638,132,2,-2,132
640,130,2,-2,130
642,128,2,-2,128
644,126,2,-2,126
646,124,2,-2,124
648,122,2,-2,122
650,120,2,-2,120
652,118,2,-2,118
654,116,2,-2,116
656,114,2,-2,114
658,112,2,-2,112
660,110,2,-2,110
662,108,2,-2,108
664,106,2,-2,106
666,104,2,-2,104
668,102,2,-2,102
670,100,2,-2,100
672,98,2,-2,98
674,96,2,-2,96
676,94,2,-2,94
678,92,2,-2,92
680,90,2,-2,90
682,88,2,-2,88
684,86,2,-2,86
686,84,2,-2,84
688,82,2,-2,82
690,80,2,-2,80
692,78,2,-2,78
694,76,2,-2,76
696,74,2,-2,74
698,72,2,-2,72
700,70,2,-2,70
702,68,2,-2,70
704,66,2,-2,70
706,64,2,-2,70
708,62,2,-2,70
710,60,2,-2,70
712,58,2,-2,70
714,56,2,-2,70
716,54,2,-2,70
718,52,2,-2,70
720,50,2,-2,70
722,48,2,-2,70
724,46,2,-2,70
726,44,2,-2,70
728,42,2,-2,70
730,40,2,-2,70
732,38,2,-2,70
734,36,2,-2,70
736,34,2,-2,70
738,32,2,-2,70
740,30,2,-2,70
740,30,2,2,70
742,32,2,2,70
744,34,2,2,70
746,36,2,2,70
748,38,2,2,70
750,40,2,2,70
752,42,2,2,70
754,44,2,2,70
756,46,2,2,70
758,48,2,2,70
760,50,2,2,70
762,52,2,2,70
764,54,2,2,70
766,56,2,2,70
768,58,2,2,70
770,60,2,2,70
772,62,2,2,70
774,64,2,2,70
776,66,2,2,70
778,68,2,2,70
780,70,2,2,70
782,72,2,2,72
784,74,2,2,74
786,76,2,2,76
788,78,2,2,78
790,80,2,2,80
792,82,2,2,82
794,84,2,2,84
796,86,2,2,86
798,88,2,2,88
800,90,2,2,90
802,92,2,2,92
804,94,2,2,94
806,96,2,2,96
808,98,2,2,98
810,100,2,2,100
812,102,2,2,102
814,104,2,2,104
816,106,2,2,106
818,108,2,2,108
820,110,2,2,110
822,112,2,2,112
824,114,2,2,114
826,116,2,2,116
828,118,2,2,118
830,120,2,2,120
832,122,2,2,122
834,124,2,2,124
836,126,2,2,126
838,128,2,2,128
840,130,2,2,130
842,132,2,2,132
844,134,2,2,134
846,136,2,2,136
848,138,2,2,138
850,140,2,2,140
852,142,2,2,142
854,144,2,2,144
856,146,2,2,146
858,148,2,2,148
860,150,2,2,150
862,152,2,2,152
864,154,2,2,154
866,156,2,2,156
868,158,2,2,158
870,160,2,2,160
872,162,2,2,162
874,164,2,2,164
876,166,2,2,166
878,168,2,2,168
880,170,2,2,170
882,172,2,2,172
884,174,2,2,174
886,176,2,2,176
888,178,2,2,178
890,180,2,2,180
892,182,2,2,182
894,184,2,2,184
896,186,2,2,186
898,188,2,2,188
900,190,2,2,190
902,192,2,2,192
904,194,2,2,194
906,196,2,2,196
908,198,2,2,198
910,200,2,2,200
912,202,2,2,202
914,204,2,2,204
916,206,2,2,206
918,208,2,2,208
920,210,2,2,210
922,212,2,2,212
924,214,2,2,214
926,216,2,2,216
928,218,2,2,218
930,220,2,2,220
932,222,2,2,222
934,224,2,2,224
936,226,2,2,226
938,228,2,2,228
940,230,2,2,230
942,232,2,2,232
944,234,2,2,234
946,236,2,2,236
948,238,2,2,238
950,240,2,2,240
952,242,2,2,242
954,244,2,2,244
956,246,2,2,246
958,248,2,2,248
960,250,2,2,250
962,252,2,2,252
964,254,2,2,254
966,256,2,2,256
968,258,2,2,258
970,260,2,2,260
972,262,2,2,262
974,264,2,2,264
976,266,2,2,266
978,268,2,2,268
980,270,2,2,270
982,272,2,2,272
984,274,2,2,274
986,276,2,2,276
988,278,2,2,278
990,280,2,2,280
992,282,2,2,282
994,284,2,2,284
996,286,2,2,286
998,288,2,2,288
1000,290,2,2,290
1002,292,2,2,292
1004,294,2,2,294
1006,296,2,2,296
1008,298,2,2,298
1010,300,2,2,300
1012,302,2,2,302
1014,304,2,2,304
1016,306,2,2,306
1018,308,2,2,308
1020,310,2,2,310
1022,312,2,2,312
1024,314,2,2,314
1026,316,2,2,316
1028,318,2,2,318
1030,320,2,2,320
1032,322,2,2,322
1034,324,2,2,324
1036,326,2,2,326
1038,328,2,2,328
1040,330,2,2,330
1042,332,2,2,332
1044,334,2,2,334
1046,336,2,2,336
1048,338,2,2,338
1050,340,2,2,340
1052,342,2,2,342
1054,344,2,2,344
1056,346,2,2,346
1058,348,2,2,348
1060,350,2,2,350
1062,352,2,2,352
1064,354,2,2,354
1066,356,2,2,356
1068,358,2,2,358
1070,360,2,2,360
1072,362,2,2,362
1074,364,2,2,364
1076,366,2,2,366
1078,368,2,2,368
1080,370,2,2,370
1082,372,2,2,372
1084,374,2,2,374
1086,376,2,2,376
1088,378,2,2,378
1090,380,2,2,380
1092,382,2,2,382
1094,384,2,2,384
1096,386,2,2,386
1098,388,2,2,388
1100,390,2,2,390
1102,392,2,2,392
1104,394,2,2,394
1106,396,2,2,396
1108,398,2,2,398
1110,400,2,2,400
1112,402,2,2,402
1114,404,2,2,404
1116,406,2,2,406
1118,408,2,2,408
1120,410,2,2,410
1122,412,2,2,412
1124,414,2,2,414
1126,416,2,2,416
1128,418,2,2,418
1130,420,2,2,420
1132,422,2,2,422
1134,424,2,2,424
1136,426,2,2,426
1138,428,2,2,428
1140,430,2,2,430
1142,432,2,2,432
1144,434,2,2,434
1146,436,2,2,436
1148,438,2,2,438
1150,440,2,2,440
1152,442,2,2,442
1154,444,2,2,444
1156,446,2,2,446
1158,448,2,2,448
1160,450,2,2,450
1162,452,2,2,452
1164,454,2,2,454
1166,456,2,2,456
1168,458,2,2,458
1170,460,2,2,460
1170,460,-2,2,460
1168,462,-2,2,462
1166,464,-2,2,464
1164,466,-2,2,466
1162,468,-2,2,468
1160,470,-2,2,470
1158,472,-2,2,472
1156,474,-2,2,474
1154,476,-2,2,476
1152,478,-2,2,478
1150,480,-2,2,480
1148,482,-2,2,482
1146,484,-2,2,484
1144,486,-2,2,486
1142,488,-2,2,488
1140,490,-2,2,490
1138,492,-2,2,492
1136,494,-2,2,494
1134,496,-2,2,496
1132,498,-2,2,498
1130,500,-2,2,500
1128,502,-2,2,502
1126,504,-2,2,504
1124,506,-2,2,506
1122,508,-2,2,508
1120,510,-2,2,510
1118,512,-2,2,512
1116,514,-2,2,514
1114,516,-2,2,516
1112,518,-2,2,518
1110,520,-2,2,520
1108,522,-2,2,522
1106,524,-2,2,524
1104,526,-2,2,526
1102,528,-2,2,528
1100,530,-2,2,530
1098,532,-2,2,530
1096,534,-2,2,530
1094,536,-2,2,530
1092,538,-2,2,530
1090,540,-2,2,530
1088,542,-2,2,530
1086,544,-2,2,530
1084,546,-2,2,530
1082,548,-2,2,530
1080,550,-2,2,530
1078,552,-2,2,530
1076,554,-2,2,530
1074,556,-2,2,530
1072,558,-2,2,530
1070,560,-2,2,530
1068,562,-2,2,530
1066,564,-2,2,530
1064,566,-2,2,530
1062,568,-2,2,530
1060,570,-2,2,530
1060,570,-2,-2,530
1058,568,-2,-2,530
1056,566,-2,-2,530
1054,564,-2,-2,530
1052,562,-2,-2,530
1050,560,-2,-2,530
1048,558,-2,-2,530
1046,556,-2,-2,530
1044,554,-2,-2,530
1042,552,-2,-2,530
1040,550,-2,-2,530
1038,548,-2,-2,530
1036,546,-2,-2,530
1034,544,-2,-2,530
1032,542,-2,-2,530
1030,540,-2,-2,530
1028,538,-2,-2,530
1026,536,-2,-2,530
1024,534,-2,-2,530
1022,532,-2,-2,530
1020,530,-2,-2,530
1018,528,-2,-2,528
1016,526,-2,-2,526
1014,524,-2,-2,524
1012,522,-2,-2,522
1010,520,-2,-2,520
1008,518,-2,-2,518
1006,516,-2,-2,516
1004,514,-2,-2,514
1002,512,-2,-2,512
1000,510,-2,-2,510
998,508,-2,-2,508
996,506,-2,-2,506
994,504,-2,-2,504
992,502,-2,-2,502
990,500,-2,-2,500
988,498,-2,-2,498
986,496,-2,-2,496
984,494,-2,-2,494
982,492,-2,-2,492
980,490,-2,-2,490
978,488,-2,-2,488
976,486,-2,-2,486
974,484,-2,-2,484
972,482,-2,-2,482
970,480,-2,-2,480
968,478,-2,-2,478
966,476,-2,-2,476
964,474,-2,-2,474
962,472,-2,-2,472
960,470,-2,-2,470
958,468,-2,-2,468
956,466,-2,-2,466
954,464,-2,-2,464
952,462,-2,-2,462
950,460,-2,-2,460
948,458,-2,-2,458
946,456,-2,-2,456
944,454,-2,-2,454
942,452,-2,-2,452
940,450,-2,-2,450
938,448,-2,-2,448
936,446,-2,-2,446
934,444,-2,-2,444
932,442,-2,-2,442
930,440,-2,-2,440
928,438,-2,-2,438
926,436,-2,-2,436
924,434,-2,-2,434
922,432,-2,-2,432
920,430,-2,-2,430
918,428,-2,-2,428
916,426,-2,-2,426
914,424,-2,-2,424
912,422,-2,-2,422
910,420,-2,-2,420
908,418,-2,-2,418
906,416,-2,-2,416
904,414,-2,-2,414
902,412,-2,-2,412
900,410,-2,-2,410
898,408,-2,-2,408
896,406,-2,-2,406
894,404,-2,-2,404
892,402,-2,-2,402
890,400,-2,-2,400
888,398,-2,-2,398
886,396,-2,-2,396
884,394,-2,-2,394
882,392,-2,-2,392
880,390,-2,-2,390
878,388,-2,-2,388
876,386,-2,-2,386
874,384,-2,-2,384
872,382,-2,-2,382
870,380,-2,-2,380
868,378,-2,-2,378
866,376,-2,-2,376
864,374,-2,-2,374
862,372,-2,-2,372
860,370,-2,-2,370
858,368,-2,-2,368
856,366,-2,-2,366
854,364,-2,-2,364
852,362,-2,-2,362
850,360,-2,-2,360
848,358,-2,-2,358
846,356,-2,-2,356
844,354,-2,-2,354
842,352,-2,-2,352
840,350,-2,-2,350
838,348,-2,-2,348
836,346,-2,-2,346
834,344,-2,-2,344
832,342,-2,-2,342
830,340,-2,-2,340
828,338,-2,-2,338
826,336,-2,-2,336
824,334,-2,-2,334
822,332,-2,-2,332
820,330,-2,-2,330
818,328,-2,-2,328
816,326,-2,-2,326
814,324,-2,-2,324
812,322,-2,-2,322
810,320,-2,-2,320
808,318,-2,-2,318
806,316,-2,-2,316
804,314,-2,-2,314
802,312,-2,-2,312
800,310,-2,-2,310
798,308,-2,-2,308
796,306,-2,-2,306
794,304,-2,-2,304
792,302,-2,-2,302
790,300,-2,-2,300
788,298,-2,-2,298
786,296,-2,-2,296
784,294,-2,-2,294
782,292,-2,-2,292
780,290,-2,-2,290
778,288,-2,-2,288
776,286,-2,-2,286
774,284,-2,-2,284
772,282,-2,-2,282
770,280,-2,-2,280
768,278,-2,-2,278
766,276,-2,-2,276
764,274,-2,-2,274
762,272,-2,-2,272
760,270,-2,-2,270
758,268,-2,-2,268
756,266,-2,-2,266
754,264,-2,-2,264
752,262,-2,-2,262
750,260,-2,-2,260
748,258,-2,-2,258
746,256,-2,-2,256
744,254,-2,-2,254
742,252,-2,-2,252
740,250,-2,-2,250
738,248,-2,-2,248
736,246,-2,-2,246
734,244,-2,-2,244
732,242,-2,-2,242
730,240,-2,-2,240
728,238,-2,-2,238
726,236,-2,-2,236
724,234,-2,-2,234
722,232,-2,-2,232
720,230,-2,-2,230
718,228,-2,-2,228
716,226,-2,-2,226
714,224,-2,-2,224
712,222,-2,-2,222
710,220,-2,-2,220
708,218,-2,-2,218
706,216,-2,-2,216
704,214,-2,-2,214
702,212,-2,-2,212
700,210,-2,-2,210
698,208,-2,-2,208
696,206,-2,-2,206
694,204,-2,-2,204
692,202,-2,-2,202
690,200,-2,-2,200
688,198,-2,-2,198
